college_id,university_id,name,dean,established_year
2937,2299,South Annaport College,Carlos Hill,2025
2938,2999,Samanthabury College,Susan Roberts,1944
2939,4820,North Devonbury College,Tonya Scott,1942
2940,204,New Diana College,Mario Harris,1909
2941,807,Morriston College,Gregory Garcia,1971
2942,3948,East Ashleyborough College,Veronica Moran,2003
2943,4721,West Carolberg College,Dustin Lyons,1977
2944,2716,Port Savannahland College,Nicholas Barry,1949
2945,3450,Justinton College,Chelsea Harper,1934
2946,4709,Port Codyhaven College,Jesse Rogers,1967
2947,1778,Amandashire College,Eric Williams,1987
2948,1482,Port Davidside College,Frank Bishop,2021
2949,4463,South Lisa College,Joseph Harper,2016
2950,254,Leemouth College,Marilyn Webb,1984
2951,4703,Mariaview College,Kimberly Johnson,2003
2952,74,South Elizabeth College,Kevin Camacho,1913
2953,262,Owensburgh College,David Kramer,1934
2954,4027,Jennifertown College,Lauren Barber,1953
2955,4622,West Jesusland College,Monique Williamson,1980
2956,1229,Hernandezburgh College,Nancy Jacobson,1943
2957,3240,Williamschester College,Lynn Mitchell,1925
2958,2578,New Dannyland College,Jason Russo,1965
2959,3664,South Ericton College,Brenda Bates,1968
2960,36,Perkinsland College,Patricia Cooper,2008
2961,72,Port Shawn College,Matthew Hernandez,2017
2962,634,West Kellymouth College,Melinda Vasquez,2024
2963,4552,Watkinsmouth College,Sheena Murray,1998
2964,2225,Melanieside College,Jennifer Thompson,1907
2965,4105,Wellsside College,Ethan Moore,2010
2966,3321,Jacquelineburgh College,Jennifer Barton,2001
2967,4210,North Dominiquebury College,Darryl Howard,1964
2968,3277,Brandonland College,Jennifer Ward,2025
2969,4082,Bushfort College,Alexander Cook,2015
2970,3962,Charlesland College,Julia Vega,2012
2971,4463,North Latoyachester College,Jonathan Kennedy,1937
2972,579,Lake Christopher College,Amanda Hall,1941
2973,824,South Charlesshire College,David Roberson,2020
2974,3770,Sullivantown College,Holly Mcbride,1945
2975,1265,East Carol College,Yolanda Brandt,1909
2976,2966,West Caleb College,Chad Thomas,1993
2977,220,New Terrychester College,Rhonda Thomas,1994
2978,3095,Lake David College,Brian Howard,1985
2979,3948,South Jackie College,Glenn Love,2002
2980,2041,South Yolandastad College,Derrick Bryant,1957
2981,4256,South Andrew College,Tristan Medina,2022
2982,153,Hernandezburgh College,Barbara Miller,1902
2983,1903,Port Colin College,Joseph Morse,1944
2984,422,Comptonborough College,Andrew Carroll,1956
2985,4742,East Mariashire College,Victoria Morrison,1954
2986,494,New Jacobside College,Dylan Ramirez,1912
2987,562,Kingborough College,Haley Freeman,1910
2988,4697,Lake Cynthialand College,Zoe Fisher,1967
2989,198,Stevensfort College,Kathleen Avery,1917
2990,585,Jodiville College,Brittany Wilson,1999
2991,1259,Gilbertberg College,Lauren Chen,1967
2992,3483,Angelchester College,Cory Mata,1954
2993,656,Port Amy College,Omar Howe,1934
2994,636,East Kevinmouth College,John Serrano,2004
2995,954,Ashleyborough College,Destiny Gonzalez,1932
2996,384,Davishaven College,Robert Gordon,1927
2997,2993,West Vanessaville College,Shirley Mason,2023
2998,549,Smithburgh College,Stacy Reyes,1980
2999,1585,Sarahside College,Kelly White,1901
3000,2982,Lake Kaitlynside College,Douglas Ross,1963
3001,1345,Port Ebonyview College,Kristi Roberts,1946
3002,2653,Garymouth College,Margaret Nguyen,1955
3003,1222,Herrerabury College,Rick Garrett,1914
3004,3549,Lawrencehaven College,Andrew Anderson,1941
3005,2750,Lake Kimberlybury College,Tyler Brown,2011
3006,1917,Port Catherinebury College,Scott Brooks,1926
3007,2522,North Peter College,Julie Jones,1978
3008,3547,Emilyfurt College,Donna Daniels,1967
3009,572,Carpentershire College,Willie Raymond,1930
3010,3677,Mistyton College,Yvonne Luna,1950
3011,2777,Lawsontown College,Travis Chen,2019
3012,4958,East Jamesburgh College,Kimberly Taylor,1949
3013,1957,South Andrewfort College,Antonio Ramsey,1903
3014,3018,Kruegerbury College,Melissa Green,1913
3015,155,Stevechester College,Ryan Soto,1958
3016,4642,Robertshire College,Michael Williams,1916
3017,871,Jeffreyfurt College,Veronica Lee,1971
3018,2702,Rossshire College,Sandra Browning,1995
3019,3718,Marquezchester College,Matthew Tucker,1958
3020,4086,Port Briana College,Christine Shields,2013
3021,2671,North Jesse College,Jacqueline Smith,1931
3022,1642,North Gregory College,Phillip Huber,1985
3023,588,West Ritahaven College,Virginia Holmes,2010
3024,4362,South Lisaport College,Carlos Smith,2017
3025,3913,Jofurt College,Michelle Hall,2018
3026,2705,Perezburgh College,Glenn Gibson,1973
3027,1708,East Brittany College,Kristin Montes,1989
3028,2418,Haleyfurt College,Laura Hill,2021
3029,3279,New Robertchester College,Lee Ferguson,2014
3030,2684,Christophermouth College,Robin Lawrence,2008
3031,558,Kathleenmouth College,John Weber,1962
3032,1908,Larrybury College,Marilyn Peterson,1938
3033,4409,Lake Aliciaborough College,Victoria Cameron,1975
3034,4919,North Kimberlyport College,Madison Castro,2021
3035,4443,Michaelborough College,Eric Williams,1933
3036,4280,East Andrew College,Susan Shields,2021
3037,457,New Roger College,Tracy Adams,1916
3038,3619,Jennabury College,Laura Flores,1924
3039,4027,South Shawnfurt College,Meagan White,1958
3040,2950,East Stephanieborough College,Angelica Dalton,1969
3041,2727,South Rebecca College,Eric Wilson,1922
3042,3841,Port Kenneth College,Anthony Wade,1997
3043,2753,West Cody College,Angel Nunez,1974
3044,4118,Brownbury College,Victor Green,1976
3045,3342,East Robert College,Julie Jones,1959
3046,237,Gilbertview College,Jeanette Costa,1943
3047,1898,South Maryfort College,Kristine Charles,1930
3048,2291,Harrisbury College,Alexander Bennett,1936
3049,830,Barbarabury College,Larry Nelson,1933
3050,981,Hugheston College,James Taylor,1975
3051,2476,North Carla College,Angela Miranda,1944
3052,1725,East Chelseyton College,Tracey Washington,1931
3053,3198,East Johnhaven College,Joseph Potter,1968
3054,3089,Kimborough College,Robert Martin,2004
3055,4875,Port Susanberg College,Paula Johnson,1910
3056,478,East Sharonchester College,Jordan Vasquez,1907
3057,1960,Lake Ryanfort College,Christopher Crawford,1929
3058,4031,Lake Morgan College,Cassandra Sexton,1920
3059,3613,West Reginald College,Jimmy Price,1908
3060,4334,East Anthony College,Crystal Higgins,1945
3061,1602,New George College,Derek Young,1959
3062,4667,East Becky College,Andrew Elliott,2012
3063,3136,Port Brian College,Thomas Hensley,1921
3064,2538,Bartonborough College,Christopher Velasquez,2011
3065,1779,New Tammyburgh College,Alyssa Rodriguez,2002
3066,844,Hessport College,Rebecca Shaw,1964
3067,1443,Franciscoville College,Patricia Mathews,1901
3068,4288,Lake Colton College,Donna Singh,1900
3069,950,Tracyberg College,Maria Richardson,1954
3070,3040,Port Paul College,Danielle Powell,2002
3071,3680,West Madelineberg College,Michael Griffin,2017
3072,3582,West Mark College,Mary Singh,1904
3073,1945,Lake Elizabethport College,Darren Richardson,2009
3074,2626,Patelton College,Zachary Juarez,1915
3075,4743,Richardsbury College,Robert Thompson,1905
3076,4232,Brucemouth College,Shawn Gardner,1918
3077,4991,Rachelton College,Stephanie Barker,1979
3078,2495,Huntmouth College,Cody Edwards,1921
3079,3859,Port Carrie College,Danielle Perry,1957
3080,1115,South Kathrynville College,Austin Mcdonald,2023
3081,4841,South Michele College,Kevin Cuevas,1938
3082,1665,New Tanya College,Holly Good,1941
3083,2847,Christineborough College,Krystal Jarvis,1960
3084,156,West Codyshire College,Brittany Green,1953
3085,2493,West James College,Cody Owens,1949
3086,2967,Port Susan College,Christina Simmons,1956
3087,1512,Lauraville College,Ronald Brewer,1918
3088,1601,Tinaland College,Ebony Ortiz,1923
3089,428,Marisaberg College,Zachary Humphrey,1951
3090,2616,West Alison College,Stuart Lewis,1914
3091,3797,New Marvin College,Amber Monroe,1914
3092,2350,Angelaport College,Anthony York,1959
3093,1309,Smithbury College,Hailey Cline,2013
3094,3053,South Jayville College,Christina Reed,1960
3095,4142,Lake Marymouth College,Margaret Meadows,1990
3096,4188,Meyerland College,Amy Vargas,1956
3097,3362,Sierrastad College,Stephanie Phillips,1932
3098,3692,Lancechester College,Kenneth Kane,1947
3099,1833,West William College,Gail Perez,1963
3100,517,Jacksonside College,Kari Mills,1970
3101,4527,Alexanderside College,Samantha Spencer,1948
3102,940,West Pamelamouth College,Paula Norris,1961
3103,2657,Lake Josephborough College,Jonathan Harper,1903
3104,3710,Lucasberg College,Christopher Becker,2011
3105,886,Marissaport College,Priscilla Cantu,1984
3106,3844,Mariahside College,Tiffany Franklin,1919
3107,4555,Lake Timothy College,Jennifer Smith,1944
3108,3466,Hannahmouth College,Lisa Reyes,1988
3109,2174,East Tara College,Jonathan Carter,1928
3110,1548,New Danielle College,Anna Wilson,1920
3111,468,Jasonton College,Melvin Schaefer,1985
3112,732,West Amy College,Elizabeth Ramirez,1960
3113,3016,West Ashleyshire College,Danny Hutchinson,2020
3114,2565,Brittanymouth College,Kenneth Ramirez,1952
3115,1427,Brianshire College,Daniel Tucker,1990
3116,1716,West Autumnburgh College,Jesse Lopez,1968
3117,3045,Millermouth College,Darryl Valentine,1937
3118,2865,Markmouth College,Daniel Simpson,1906
3119,1829,Lake Tina College,Marcus Anderson,1985
3120,189,Lake Lawrence College,Michael Robertson,1974
3121,2412,Lorettaburgh College,Amanda Lucas,1945
3122,189,Leeshire College,Joshua Jones,1922
3123,3332,Jamesland College,Thomas Allen,1976
3124,111,Lake Carla College,Barbara Galvan,1998
3125,1211,North Saraport College,Steven Thomas,2020
3126,107,Hillview College,Rhonda West,1946
3127,271,West David College,Samuel Lara,1903
3128,1382,South Sherylfort College,Claudia Horton,1980
3129,3041,Port Teresa College,John Roberson,1966
3130,3432,Lake Karaburgh College,Sarah Robertson,2013
3131,1168,Brentmouth College,Mark Johnson,1931
3132,2552,North Derek College,Timothy Clark,1903
3133,2673,Hinesbury College,Rachel Hicks,2021
3134,1840,Leonton College,Samuel Long,2012
3135,2089,Andersonmouth College,Thomas Bush,1923
3136,1986,West Francisco College,Larry Duncan,1914
3137,3743,Carterstad College,Sarah Little,1914
3138,343,Stephanieland College,Andrew Bryant,1920
3139,3223,Lake James College,Carl Garcia,1915
3140,2473,North Jasonton College,Victoria Foster,1935
3141,4762,East Shelly College,Matthew Archer,1997
3142,2999,Charleschester College,Becky Jenkins,1941
3143,4574,North Angelicabury College,David Wong,1931
3144,2552,South Andrewton College,Christopher Murray,2021
3145,3262,West Teresa College,Mitchell Hicks,1941
3146,4980,Lake Vincentville College,Ryan Chapman,1930
3147,2755,North Anthony College,Stephanie Le,1973
3148,3991,East Taylor College,Ashley Smith,1969
3149,993,Port Eric College,Angela Baker,1971
3150,2516,South Lauraport College,Jamie Walton,1930
3151,2671,Duaneberg College,Richard Houston,1917
3152,4794,South Curtis College,James Brown,1952
3153,3297,Roberthaven College,Joseph Gonzalez,1973
3154,948,Sabrinaberg College,Joel Arroyo,2007
3155,3732,East Thomasshire College,Kimberly Sims,1920
3156,3611,Port Anthonymouth College,Jasmine Burns,1968
3157,2897,Gravestown College,Adam Hill,1922
3158,2189,North Denisebury College,Scott Greene,1923
3159,3118,Palmerville College,Justin Garcia,1969
3160,4500,Suarezmouth College,Nicholas Morris,1950
3161,4395,Port Lisa College,Elizabeth Lynch,1910
3162,319,Jensenstad College,Dale Shannon,2021
3163,2382,Andrewstad College,Sandra Luna,1911
3164,2219,North Peter College,Carrie Sutton,1999
3165,1500,Jessicaburgh College,Danielle Mullins,1938
3166,2068,East Brian College,Sergio Garcia,2016
3167,1017,Jasonland College,Stephen Jones,1938
3168,2208,Ryanbury College,Nichole Jensen,1956
3169,4876,Bullockshire College,Mary Stark,1993
3170,2017,Joshuatown College,Billy Wilson,2000
3171,4227,Moralesshire College,Denise Hutchinson,1998
3172,1783,Port Walterbury College,Crystal Cooke,2003
3173,2247,Port Ryanshire College,Shaun Mcmillan,2025
3174,50,Lake Courtney College,Christopher Peters,1976
3175,1083,Hallland College,Pamela Fuller,2021
3176,4974,North Caleb College,Gina Rangel,1946
3177,2460,Turnerville College,Diamond Foster,2001
3178,4896,West Tommytown College,Brian Boone,2021
3179,680,Wrightmouth College,Scott Velez,1908
3180,2042,Port Jacobstad College,Patricia Day,1924
3181,4126,Davidmouth College,Justin Bennett,1948
3182,724,Leefurt College,Matthew Stewart,1988
3183,3480,Lake Dorothy College,Alvin Carter,1991
3184,1493,Brittneychester College,Barbara Cervantes,1968
3185,3430,Port Erica College,Jacob Silva,1936
3186,788,West Derekmouth College,Theresa Pope,1956
3187,3252,Tonyahaven College,Monica Jacobs,1999
3188,405,Lake Carlchester College,Elizabeth Perez,2024
3189,4969,North David College,Nicholas Chambers,1903
3190,3859,Lake Colleenmouth College,Douglas George,1986
3191,3873,Lake Debbie College,Amanda Smith,1976
3192,785,North Marioshire College,Sherry Robinson,1974
3193,954,Washingtonshire College,Cynthia Brown,1929
3194,2439,Marqueztown College,John Weber,1947
3195,4364,Jennifermouth College,Helen Thomas,1940
3196,3452,Port Gabriel College,Steven Sanchez,1965
3197,2543,Jamieberg College,Billy Williams,1965
3198,2300,South Diane College,Cindy Kelly,1907
3199,2918,Lake Jenniferfurt College,Jose Fisher,1904
3200,4408,Lake Christopher College,Anthony Anderson,1995
3201,1443,Fischerborough College,Anne Chambers,2010
3202,4021,West Christopherbury College,Stephanie Jenkins,1962
3203,2988,Patriciabury College,Joseph Guzman,1978
3204,4200,Charleschester College,Claudia Salas,1922
3205,1151,Johnsonside College,Timothy Hernandez,1995
3206,1599,Carpenterchester College,Randy Murphy,1953
3207,1592,Port James College,Robert Owens,1926
3208,3655,South Lynnberg College,Ryan Huffman,1960
3209,52,New Jasmine College,Joshua Boyd,1960
3210,689,West Denisemouth College,Robin Jones,1978
3211,1038,South Jared College,Brenda Reyes,1983
3212,988,South Julie College,Amanda Davies,1950
3213,1164,West Rachelside College,Katrina Rogers,1920
3214,4013,South Leehaven College,Michael Clements,2023
3215,1524,North Rebecca College,Deborah Hughes,1915
3216,4403,Port William College,Jesus Flores,1932
3217,926,South Coreyville College,Kathleen Waters,1922
3218,1538,Irwinside College,Amy Carr,1921
3219,4011,Port Amanda College,Rachel Anderson,1965
3220,1260,North Debraside College,Amanda Parsons,1904
3221,3570,Lake Dawn College,Shari Cortez,1919
3222,4496,Dorothybury College,Victor Willis,1927
3223,2846,Brittneyland College,Dominique Moore,1925
3224,1043,North Kathleen College,Cheryl Glass,1999
3225,3088,Port Alexanderport College,Mark Ballard,2006
3226,2221,Gardnerborough College,Tammy Moore,1939
3227,565,Rossfurt College,Edward Mendoza,1979
3228,1420,Jamesmouth College,Jonathan Burgess,1939
3229,3896,South Cindyport College,Gregory Adams,1924
3230,420,North Patrick College,Diane Torres,1921
3231,3158,South Terrancefurt College,Louis Henderson,1910
3232,3898,Allisonchester College,Dustin Patel,1924
3233,1635,Port Johnville College,Christopher Miller,1961
3234,2271,Bryantmouth College,Alexander Gray,1975
3235,1798,Peckfort College,Leslie Moran,1940
3236,74,Emmaside College,Gregory Burton,2001
3237,4640,Coffeyhaven College,Todd Day,1967
3238,4406,Port Amanda College,George Nguyen,1967
3239,3132,Sharonburgh College,Joshua Cruz,1959
3240,502,New Ryan College,Frank Little,1931
3241,1007,South Christopherburgh College,Stephanie Powers,1942
3242,2030,Heathertown College,Aaron Thompson,2009
3243,836,North Sabrina College,Sean Chambers,1965
3244,1600,Port Andrew College,Monica Boyd,2022
3245,3059,Danieltown College,Dennis Burns,1931
3246,4846,Jeromemouth College,Robert Cross,1900
3247,4366,East Rebekah College,Lori Keith,1973
3248,4229,Port Ashley College,Kimberly Smith,1947
3249,4666,New Kayla College,Katrina Miller,1950
3250,3300,Lake Sarah College,Kevin Gardner,1945
3251,1609,New Matthewtown College,Gina Riley,1988
3252,1873,Robertfurt College,Mark Smith,1971
3253,4509,North Johnville College,Dennis Wood,1964
3254,2618,Lake Joseville College,Whitney Wise,1928
3255,655,North Roberto College,Claire Osborne,1905
3256,3152,South Robert College,Patrick Kim,1971
3257,3809,North Justinhaven College,Nicholas Williams,1939
3258,3250,West Jenniferville College,Jennifer Gallagher,1914
3259,2681,West Sheryl College,Jesse Atkins,1988
3260,1682,Lake Courtneyton College,Joyce Gonzalez,1940
3261,1254,West Rubenbury College,Heather Gonzalez,1983
