section_id,course_id,semester,year,instructor_id,classroom,schedule
3173,407,Fall,2020,122,406-C,11:00-12:00
3174,435,Fall,2020,279,155-W,9:00-10:00
3175,89,Spring,2019,95,299-B,11:00-12:00
3176,827,Summer,2021,141,341-C,10:00-11:00
3177,15,Winter,2024,22,301-A,9:00-10:00
3178,118,Fall,2022,698,263-J,10:00-11:00
3179,923,Fall,2018,137,389-R,10:00-11:00
3180,581,Spring,2021,572,382-R,8:00-9:00
3181,181,Summer,2020,851,311-F,14:00-15:00
3182,994,Winter,2020,398,147-M,13:00-14:00
3183,89,Spring,2018,672,356-V,15:00-16:00
3184,772,Spring,2020,881,142-Q,10:00-11:00
3185,219,Summer,2021,992,241-U,15:00-16:00
3186,513,Fall,2020,15,214-E,16:00-17:00
3187,110,Summer,2016,10,167-U,8:00-9:00
3188,54,Winter,2017,366,481-X,11:00-12:00
3189,265,Winter,2022,4,189-B,16:00-17:00
3190,46,Summer,2022,847,130-F,13:00-14:00
3191,96,Spring,2016,891,337-Q,9:00-10:00
3192,217,Winter,2017,251,359-C,8:00-9:00
3193,623,Spring,2018,345,199-X,13:00-14:00
3194,459,Fall,2021,513,404-D,8:00-9:00
3195,57,Fall,2015,293,150-K,11:00-12:00
3196,35,Winter,2025,65,489-D,10:00-11:00
3197,405,Winter,2017,745,406-D,14:00-15:00
3198,967,Spring,2024,125,279-G,14:00-15:00
3199,600,Fall,2023,158,449-H,15:00-16:00
3200,375,Summer,2022,84,252-C,9:00-10:00
3201,958,Fall,2017,193,245-J,12:00-13:00
3202,587,Spring,2020,732,481-U,11:00-12:00
3203,17,Winter,2023,61,239-B,8:00-9:00
3204,760,Spring,2023,367,159-Y,13:00-14:00
3205,769,Winter,2025,568,186-I,8:00-9:00
3206,849,Winter,2020,237,122-I,11:00-12:00
3207,647,Winter,2025,964,265-E,8:00-9:00
3208,318,Winter,2021,832,419-X,13:00-14:00
3209,47,Fall,2021,956,220-A,13:00-14:00
3210,838,Winter,2018,195,335-C,9:00-10:00
3211,926,Fall,2017,568,446-P,14:00-15:00
3212,796,Fall,2018,256,416-P,15:00-16:00
3213,504,Summer,2021,710,183-D,14:00-15:00
3214,716,Spring,2018,364,448-T,8:00-9:00
3215,544,Winter,2021,355,276-G,15:00-16:00
3216,224,Spring,2024,131,314-X,14:00-15:00
3217,579,Fall,2017,520,470-K,14:00-15:00
3218,4,Fall,2024,752,176-F,11:00-12:00
3219,901,Spring,2015,726,479-D,14:00-15:00
3220,683,Summer,2018,919,204-A,15:00-16:00
3221,424,Fall,2020,540,118-B,15:00-16:00
3222,877,Winter,2015,577,413-K,17:00-18:00
3223,968,Fall,2017,607,223-K,17:00-18:00
3224,612,Spring,2021,600,342-E,11:00-12:00
3225,76,Fall,2021,963,253-R,11:00-12:00
3226,650,Summer,2018,22,190-Y,12:00-13:00
3227,762,Fall,2020,896,126-A,14:00-15:00
3228,386,Summer,2023,863,240-W,17:00-18:00
3229,382,Summer,2018,857,369-S,17:00-18:00
3230,514,Spring,2015,946,274-N,15:00-16:00
3231,954,Spring,2022,502,413-C,16:00-17:00
3232,678,Spring,2018,367,324-Z,11:00-12:00
3233,371,Fall,2022,983,193-S,10:00-11:00
3234,630,Winter,2021,422,179-Z,11:00-12:00
3235,283,Summer,2015,839,146-D,10:00-11:00
3236,124,Fall,2016,41,391-V,12:00-13:00
3237,172,Spring,2022,410,499-I,12:00-13:00
3238,735,Summer,2018,670,396-J,15:00-16:00
3239,938,Fall,2021,356,355-Z,15:00-16:00
3240,995,Summer,2015,283,445-V,16:00-17:00
3241,931,Summer,2015,929,193-Z,11:00-12:00
3242,685,Summer,2019,537,206-K,17:00-18:00
3243,130,Summer,2017,448,496-I,17:00-18:00
3244,101,Fall,2024,582,108-C,10:00-11:00
3245,334,Spring,2021,837,375-W,17:00-18:00
3246,852,Summer,2021,93,232-N,15:00-16:00
3247,728,Winter,2019,923,492-O,17:00-18:00
3248,803,Summer,2022,282,484-F,10:00-11:00
3249,806,Spring,2016,566,141-G,9:00-10:00
3250,579,Winter,2021,108,102-F,13:00-14:00
3251,644,Spring,2018,119,460-T,12:00-13:00
3252,47,Fall,2023,746,301-G,10:00-11:00
3253,257,Winter,2016,701,330-K,16:00-17:00
3254,457,Winter,2022,51,166-D,8:00-9:00
3255,516,Winter,2022,498,431-R,8:00-9:00
3256,957,Summer,2020,266,388-K,14:00-15:00
3257,296,Summer,2016,922,310-N,9:00-10:00
3258,282,Summer,2023,933,184-W,8:00-9:00
3259,940,Winter,2015,833,174-U,16:00-17:00
3260,372,Winter,2016,643,475-G,9:00-10:00
3261,999,Fall,2020,800,180-D,14:00-15:00
3262,522,Summer,2021,958,433-U,11:00-12:00
3263,687,Spring,2016,409,437-W,16:00-17:00
3264,797,Fall,2022,563,276-P,14:00-15:00
3265,427,Spring,2023,578,210-F,16:00-17:00
3266,728,Winter,2021,592,178-K,15:00-16:00
3267,982,Winter,2022,223,159-B,13:00-14:00
3268,103,Fall,2017,152,469-G,16:00-17:00
3269,995,Winter,2019,1000,401-Q,17:00-18:00
3270,920,Spring,2025,99,408-G,14:00-15:00
3271,996,Summer,2016,608,459-G,17:00-18:00
3272,217,Summer,2023,27,439-K,9:00-10:00
3273,354,Winter,2025,170,464-B,16:00-17:00
3274,782,Winter,2024,443,240-I,13:00-14:00
3275,815,Spring,2023,752,275-R,15:00-16:00
3276,444,Winter,2017,12,118-N,8:00-9:00
3277,220,Fall,2019,300,294-F,13:00-14:00
3278,126,Winter,2020,403,149-G,16:00-17:00
3279,909,Summer,2019,226,311-X,12:00-13:00
3280,243,Spring,2023,303,355-B,9:00-10:00
3281,645,Summer,2020,217,304-O,15:00-16:00
3282,381,Winter,2025,549,134-D,15:00-16:00
3283,345,Spring,2022,316,421-Q,12:00-13:00
3284,418,Summer,2017,184,190-F,17:00-18:00
3285,849,Summer,2023,565,246-S,16:00-17:00
3286,899,Summer,2020,966,270-X,10:00-11:00
3287,656,Fall,2017,384,476-M,13:00-14:00
3288,438,Spring,2019,790,336-L,16:00-17:00
3289,974,Spring,2023,388,122-K,17:00-18:00
3290,613,Winter,2025,203,320-P,8:00-9:00
3291,204,Summer,2017,176,145-A,17:00-18:00
3292,100,Summer,2015,655,456-Z,12:00-13:00
3293,458,Fall,2015,441,310-C,8:00-9:00
3294,240,Fall,2015,568,379-S,8:00-9:00
3295,944,Winter,2017,772,277-M,8:00-9:00
3296,275,Winter,2021,75,325-T,12:00-13:00
3297,794,Winter,2015,475,300-D,15:00-16:00
3298,948,Winter,2017,980,246-Q,12:00-13:00
3299,574,Spring,2015,72,114-N,12:00-13:00
3300,905,Fall,2017,486,357-B,14:00-15:00
3301,426,Summer,2024,250,343-O,17:00-18:00
3302,351,Summer,2016,22,450-B,8:00-9:00
3303,146,Spring,2019,314,472-Q,11:00-12:00
3304,251,Summer,2023,979,403-I,12:00-13:00
3305,477,Summer,2025,606,189-C,15:00-16:00
3306,536,Summer,2019,270,102-H,8:00-9:00
3307,749,Spring,2025,598,389-F,13:00-14:00
3308,762,Fall,2021,434,134-I,17:00-18:00
3309,179,Fall,2022,500,332-F,14:00-15:00
3310,479,Winter,2020,309,191-B,17:00-18:00
3311,51,Summer,2015,425,411-R,13:00-14:00
3312,154,Summer,2025,127,114-M,12:00-13:00
3313,625,Fall,2022,131,156-Q,15:00-16:00
3314,328,Spring,2018,445,123-U,9:00-10:00
3315,431,Winter,2018,422,141-L,11:00-12:00
3316,546,Spring,2024,299,380-D,9:00-10:00
3317,222,Fall,2018,581,218-H,17:00-18:00
3318,212,Fall,2022,171,471-P,10:00-11:00
3319,216,Spring,2024,127,130-D,15:00-16:00
3320,205,Summer,2020,998,376-K,9:00-10:00
3321,242,Fall,2023,420,170-B,10:00-11:00
3322,24,Fall,2017,725,388-Y,15:00-16:00
3323,964,Fall,2025,890,491-H,12:00-13:00
3324,383,Winter,2019,802,103-I,11:00-12:00
3325,361,Winter,2024,485,108-M,15:00-16:00
3326,851,Fall,2019,170,229-O,8:00-9:00
3327,978,Fall,2020,526,121-S,15:00-16:00
3328,850,Summer,2023,937,352-N,8:00-9:00
3329,219,Winter,2015,169,489-P,13:00-14:00
3330,494,Spring,2023,310,117-W,8:00-9:00
3331,794,Spring,2022,935,200-S,9:00-10:00
3332,426,Winter,2019,565,115-O,16:00-17:00
3333,759,Fall,2022,609,290-B,10:00-11:00
3334,189,Winter,2016,55,211-O,15:00-16:00
3335,682,Spring,2023,385,212-H,14:00-15:00
3336,49,Fall,2023,644,427-G,17:00-18:00
3337,252,Spring,2021,495,145-P,14:00-15:00
3338,465,Summer,2017,574,308-S,15:00-16:00
3339,116,Winter,2019,669,298-P,12:00-13:00
3340,569,Spring,2019,97,286-F,12:00-13:00
3341,733,Spring,2024,859,147-X,17:00-18:00
3342,223,Fall,2024,111,292-J,17:00-18:00
3343,890,Spring,2025,621,231-F,17:00-18:00
3344,550,Spring,2015,173,320-D,10:00-11:00
3345,650,Spring,2023,226,291-Y,9:00-10:00
3346,65,Spring,2023,858,435-B,12:00-13:00
3347,203,Fall,2015,277,284-W,11:00-12:00
3348,824,Summer,2017,816,139-V,17:00-18:00
3349,711,Summer,2021,663,163-L,17:00-18:00
3350,438,Summer,2023,125,416-H,11:00-12:00
3351,325,Spring,2016,67,184-C,13:00-14:00
3352,195,Fall,2019,358,109-Y,9:00-10:00
3353,42,Fall,2015,56,297-B,9:00-10:00
3354,645,Spring,2022,115,334-J,14:00-15:00
3355,368,Summer,2020,846,239-S,12:00-13:00
3356,622,Winter,2025,658,217-Q,13:00-14:00
3357,499,Winter,2023,235,243-K,16:00-17:00
3358,892,Fall,2016,609,472-V,16:00-17:00
3359,296,Spring,2025,630,272-O,10:00-11:00
3360,236,Spring,2020,35,451-K,10:00-11:00
3361,819,Fall,2017,817,237-R,11:00-12:00
3362,867,Fall,2018,166,222-S,15:00-16:00
3363,103,Fall,2015,933,127-Y,11:00-12:00
3364,292,Winter,2015,977,135-C,13:00-14:00
3365,403,Summer,2020,474,161-L,16:00-17:00
3366,598,Summer,2015,970,388-L,8:00-9:00
3367,766,Winter,2021,580,392-K,15:00-16:00
3368,557,Summer,2025,954,177-M,15:00-16:00
3369,418,Summer,2016,607,175-M,17:00-18:00
3370,681,Summer,2019,844,414-S,13:00-14:00
3371,776,Winter,2021,445,457-O,9:00-10:00
3372,511,Summer,2019,35,407-N,13:00-14:00
3373,644,Winter,2024,246,290-M,15:00-16:00
3374,40,Summer,2019,484,337-U,11:00-12:00
3375,50,Fall,2016,894,224-Y,8:00-9:00
3376,479,Summer,2017,468,487-O,9:00-10:00
3377,607,Spring,2019,999,276-N,14:00-15:00
3378,765,Summer,2015,746,490-M,16:00-17:00
3379,495,Fall,2021,967,183-M,12:00-13:00
3380,497,Winter,2023,340,328-G,8:00-9:00
3381,798,Spring,2023,584,261-F,11:00-12:00
3382,551,Fall,2024,714,298-T,13:00-14:00
3383,161,Fall,2021,865,161-O,16:00-17:00
3384,404,Fall,2024,768,147-P,13:00-14:00
3385,600,Summer,2016,19,203-E,14:00-15:00
3386,360,Summer,2017,82,255-V,16:00-17:00
3387,126,Fall,2016,675,390-A,13:00-14:00
3388,7,Fall,2018,518,322-O,15:00-16:00
3389,184,Summer,2025,314,459-Y,14:00-15:00
3390,193,Spring,2023,628,437-H,13:00-14:00
3391,208,Winter,2017,704,214-G,9:00-10:00
3392,734,Fall,2018,552,401-E,16:00-17:00
3393,46,Winter,2022,705,467-K,14:00-15:00
3394,362,Summer,2015,909,146-I,17:00-18:00
3395,356,Spring,2023,219,250-N,17:00-18:00
3396,144,Summer,2019,619,341-U,14:00-15:00
3397,307,Winter,2024,954,381-P,11:00-12:00
3398,630,Fall,2015,237,216-M,12:00-13:00
3399,489,Fall,2015,145,414-O,13:00-14:00
3400,516,Winter,2018,788,103-O,17:00-18:00
3401,802,Fall,2020,610,334-U,9:00-10:00
3402,593,Winter,2022,737,100-N,10:00-11:00
3403,165,Spring,2018,334,222-D,10:00-11:00
3404,335,Winter,2023,129,278-B,11:00-12:00
3405,411,Summer,2025,850,153-Y,9:00-10:00
3406,502,Spring,2022,129,456-H,15:00-16:00
3407,568,Spring,2021,861,190-O,14:00-15:00
3408,220,Summer,2020,707,334-W,11:00-12:00
3409,757,Summer,2023,258,221-U,17:00-18:00
3410,98,Fall,2015,260,359-F,12:00-13:00
3411,593,Fall,2021,784,322-X,10:00-11:00
3412,395,Winter,2021,737,469-V,12:00-13:00
3413,619,Fall,2024,274,494-C,10:00-11:00
3414,614,Spring,2024,641,357-A,8:00-9:00
3415,48,Summer,2023,805,296-K,8:00-9:00
3416,821,Winter,2016,991,422-Z,12:00-13:00
3417,195,Summer,2024,722,373-Z,8:00-9:00
3418,96,Fall,2018,248,113-R,16:00-17:00
3419,498,Summer,2018,543,488-S,15:00-16:00
3420,744,Spring,2016,607,300-M,12:00-13:00
3421,416,Winter,2015,689,211-B,14:00-15:00
3422,446,Fall,2025,689,202-L,8:00-9:00
3423,16,Spring,2015,319,112-S,15:00-16:00
3424,306,Fall,2018,102,388-L,16:00-17:00
3425,528,Spring,2016,661,182-L,8:00-9:00
3426,691,Winter,2020,151,430-F,13:00-14:00
3427,532,Fall,2022,318,250-U,9:00-10:00
3428,419,Spring,2022,203,322-T,9:00-10:00
3429,80,Spring,2016,641,388-E,12:00-13:00
3430,968,Winter,2021,349,177-H,11:00-12:00
3431,568,Winter,2024,516,239-C,16:00-17:00
3432,490,Spring,2023,338,328-N,15:00-16:00
3433,996,Fall,2017,598,236-M,9:00-10:00
3434,664,Fall,2018,60,106-Z,13:00-14:00
3435,686,Winter,2018,599,429-L,17:00-18:00
3436,311,Spring,2018,991,325-Y,17:00-18:00
3437,530,Summer,2018,359,235-P,10:00-11:00
3438,336,Spring,2019,801,134-L,16:00-17:00
3439,294,Spring,2019,51,228-K,12:00-13:00
3440,871,Winter,2024,359,346-P,14:00-15:00
3441,929,Fall,2019,502,486-Z,13:00-14:00
3442,545,Winter,2024,754,100-F,8:00-9:00
3443,490,Spring,2019,131,172-C,17:00-18:00
3444,179,Spring,2015,806,222-L,9:00-10:00
3445,231,Summer,2023,768,313-I,8:00-9:00
3446,670,Summer,2017,781,488-N,14:00-15:00
3447,186,Spring,2017,153,400-D,16:00-17:00
3448,708,Fall,2022,368,237-X,9:00-10:00
3449,341,Spring,2015,821,386-U,15:00-16:00
3450,229,Spring,2020,570,334-B,11:00-12:00
3451,432,Winter,2017,590,255-K,12:00-13:00
3452,491,Summer,2024,283,427-P,9:00-10:00
3453,8,Summer,2016,758,214-S,11:00-12:00
3454,623,Summer,2022,940,262-Q,16:00-17:00
3455,998,Spring,2024,190,488-H,15:00-16:00
3456,728,Spring,2021,873,265-C,16:00-17:00
3457,717,Winter,2020,577,276-G,13:00-14:00
3458,209,Spring,2017,168,181-B,9:00-10:00
3459,342,Fall,2023,435,484-E,16:00-17:00
3460,885,Winter,2021,124,374-A,8:00-9:00
3461,196,Winter,2025,436,348-Z,16:00-17:00
3462,259,Summer,2018,88,426-V,13:00-14:00
3463,33,Summer,2017,266,290-K,12:00-13:00
3464,669,Fall,2020,963,481-L,16:00-17:00
3465,270,Spring,2016,2,307-I,8:00-9:00
3466,645,Fall,2022,181,278-Q,13:00-14:00
3467,587,Summer,2021,880,470-B,9:00-10:00
3468,924,Winter,2025,443,349-A,12:00-13:00
3469,194,Winter,2017,461,336-Z,16:00-17:00
3470,427,Fall,2025,30,184-T,11:00-12:00
3471,102,Summer,2024,367,140-P,8:00-9:00
3472,974,Spring,2016,326,432-H,15:00-16:00
3473,690,Spring,2023,413,325-W,9:00-10:00
3474,466,Winter,2018,621,205-D,10:00-11:00
3475,106,Winter,2016,631,478-X,9:00-10:00
3476,920,Summer,2018,95,284-N,13:00-14:00
3477,415,Winter,2017,287,111-K,8:00-9:00
3478,488,Winter,2016,539,462-U,9:00-10:00
3479,832,Winter,2025,733,421-Y,8:00-9:00
3480,112,Summer,2017,685,114-B,16:00-17:00
3481,55,Winter,2025,862,393-T,11:00-12:00
3482,158,Summer,2020,834,140-D,13:00-14:00
3483,610,Summer,2015,408,111-U,16:00-17:00
3484,122,Fall,2021,725,145-X,14:00-15:00
3485,690,Winter,2021,919,318-G,10:00-11:00
3486,602,Winter,2022,995,145-C,11:00-12:00
3487,954,Fall,2025,405,412-U,16:00-17:00
3488,662,Fall,2017,613,118-Q,14:00-15:00
3489,912,Summer,2018,61,288-K,16:00-17:00
3490,375,Fall,2019,752,149-A,14:00-15:00
3491,474,Summer,2019,92,412-H,12:00-13:00
3492,518,Spring,2015,291,168-N,10:00-11:00
3493,869,Summer,2025,175,307-I,10:00-11:00
3494,107,Fall,2023,959,358-T,16:00-17:00
3495,230,Fall,2016,695,476-K,16:00-17:00
3496,524,Fall,2019,831,463-M,8:00-9:00
3497,417,Winter,2015,116,171-H,10:00-11:00
3498,956,Summer,2023,312,463-V,11:00-12:00
3499,171,Summer,2016,345,255-X,14:00-15:00
3500,435,Spring,2025,769,449-W,8:00-9:00
3501,445,Fall,2025,856,298-S,10:00-11:00
3502,328,Fall,2021,477,431-M,17:00-18:00
3503,849,Fall,2023,424,434-S,9:00-10:00
3504,936,Fall,2015,718,203-N,13:00-14:00
3505,431,Summer,2018,505,148-Z,8:00-9:00
3506,923,Summer,2020,563,198-W,8:00-9:00
3507,715,Summer,2018,423,294-K,15:00-16:00
3508,294,Winter,2019,900,357-C,12:00-13:00
3509,686,Spring,2024,727,367-S,14:00-15:00
3510,8,Spring,2018,951,144-V,11:00-12:00
3511,866,Fall,2018,901,165-I,15:00-16:00
3512,125,Winter,2016,874,158-L,14:00-15:00
3513,135,Summer,2015,838,346-S,14:00-15:00
3514,258,Fall,2019,800,447-Y,12:00-13:00
3515,898,Winter,2017,24,259-Q,14:00-15:00
3516,407,Summer,2025,521,332-I,15:00-16:00
3517,24,Fall,2017,241,323-A,16:00-17:00
3518,943,Summer,2021,959,102-I,8:00-9:00
3519,614,Winter,2021,818,219-Z,8:00-9:00
3520,25,Spring,2015,252,323-A,11:00-12:00
3521,590,Fall,2016,835,440-Y,10:00-11:00
3522,859,Spring,2021,814,452-A,16:00-17:00
3523,519,Fall,2023,345,185-X,16:00-17:00
3524,410,Fall,2024,494,103-R,11:00-12:00
3525,20,Spring,2018,138,115-E,10:00-11:00
3526,669,Fall,2022,789,465-X,11:00-12:00
3527,578,Fall,2019,580,273-O,17:00-18:00
3528,25,Fall,2023,207,128-H,8:00-9:00
3529,128,Spring,2017,73,331-T,8:00-9:00
3530,382,Fall,2020,647,351-R,12:00-13:00
3531,912,Fall,2015,136,148-T,13:00-14:00
3532,752,Spring,2022,334,296-E,8:00-9:00
3533,668,Winter,2022,305,227-T,10:00-11:00
3534,520,Fall,2018,75,159-O,12:00-13:00
3535,801,Fall,2016,875,430-Z,8:00-9:00
3536,31,Spring,2016,751,111-S,16:00-17:00
3537,369,Spring,2015,537,160-E,13:00-14:00
3538,317,Summer,2019,490,346-C,12:00-13:00
3539,719,Summer,2023,188,238-Q,8:00-9:00
3540,983,Fall,2025,129,158-W,10:00-11:00
3541,382,Fall,2015,566,331-D,17:00-18:00
3542,573,Fall,2025,603,227-R,17:00-18:00
3543,431,Winter,2019,360,435-Q,13:00-14:00
3544,739,Spring,2015,443,289-V,10:00-11:00
3545,551,Spring,2022,690,287-B,12:00-13:00
3546,854,Spring,2023,947,242-P,9:00-10:00
3547,789,Winter,2023,198,329-C,9:00-10:00
3548,2,Fall,2015,748,377-O,14:00-15:00
3549,279,Summer,2017,961,353-S,10:00-11:00
3550,631,Fall,2024,579,448-L,12:00-13:00
3551,88,Spring,2018,965,329-C,11:00-12:00
3552,630,Fall,2015,169,446-Y,11:00-12:00
3553,305,Summer,2017,168,212-R,9:00-10:00
3554,617,Summer,2016,469,258-X,11:00-12:00
3555,121,Winter,2015,322,301-W,9:00-10:00
3556,735,Spring,2020,977,277-T,15:00-16:00
3557,434,Winter,2017,896,150-K,9:00-10:00
3558,89,Spring,2024,238,121-E,8:00-9:00
3559,608,Fall,2025,926,324-H,16:00-17:00
3560,84,Winter,2016,760,261-O,13:00-14:00
3561,77,Spring,2019,150,407-D,16:00-17:00
3562,260,Spring,2019,455,188-S,8:00-9:00
3563,143,Spring,2022,135,432-M,9:00-10:00
3564,940,Summer,2025,805,190-T,17:00-18:00
3565,782,Spring,2024,142,304-F,15:00-16:00
3566,970,Winter,2019,850,184-K,9:00-10:00
3567,898,Spring,2024,731,394-Y,14:00-15:00
3568,453,Spring,2020,101,345-O,10:00-11:00
3569,791,Summer,2024,534,402-S,16:00-17:00
3570,170,Spring,2017,311,223-N,16:00-17:00
3571,470,Fall,2023,932,441-C,14:00-15:00
3572,139,Fall,2017,997,379-A,9:00-10:00
3573,538,Fall,2021,156,194-C,15:00-16:00
3574,287,Summer,2018,33,286-K,12:00-13:00
3575,775,Winter,2018,969,375-E,14:00-15:00
3576,796,Winter,2024,825,231-U,12:00-13:00
3577,754,Fall,2015,133,469-K,8:00-9:00
3578,149,Summer,2018,234,496-E,11:00-12:00
3579,640,Fall,2023,104,404-S,15:00-16:00
3580,101,Spring,2017,563,111-E,17:00-18:00
3581,601,Winter,2023,243,431-Q,12:00-13:00
3582,839,Spring,2024,736,215-Q,10:00-11:00
3583,225,Winter,2018,808,455-Q,10:00-11:00
3584,998,Spring,2018,307,142-X,12:00-13:00
3585,3,Fall,2015,42,493-I,10:00-11:00
3586,358,Fall,2020,568,427-W,17:00-18:00
3587,306,Fall,2020,67,216-G,10:00-11:00
3588,313,Fall,2017,268,141-M,15:00-16:00
3589,766,Spring,2017,194,308-H,13:00-14:00
3590,809,Spring,2018,303,111-G,8:00-9:00
3591,448,Winter,2024,363,432-O,12:00-13:00
3592,520,Spring,2022,239,172-G,15:00-16:00
3593,459,Summer,2020,15,264-O,17:00-18:00
3594,543,Winter,2022,698,252-P,16:00-17:00
3595,841,Spring,2022,106,307-T,8:00-9:00
3596,438,Fall,2019,953,219-Z,8:00-9:00
3597,567,Fall,2024,849,421-K,10:00-11:00
3598,293,Fall,2024,588,487-G,11:00-12:00
3599,452,Summer,2025,374,414-U,12:00-13:00
3600,118,Summer,2017,54,244-P,12:00-13:00
3601,715,Fall,2016,138,233-Q,8:00-9:00
3602,531,Spring,2018,845,356-U,8:00-9:00
3603,211,Summer,2025,775,229-I,14:00-15:00
3604,252,Summer,2025,869,493-E,9:00-10:00
3605,613,Winter,2016,22,385-V,17:00-18:00
3606,787,Summer,2018,208,163-I,11:00-12:00
3607,990,Summer,2015,346,252-Y,16:00-17:00
3608,961,Spring,2016,321,419-T,10:00-11:00
3609,929,Spring,2019,522,170-R,13:00-14:00
3610,993,Winter,2025,412,240-K,16:00-17:00
3611,184,Winter,2020,327,388-N,17:00-18:00
3612,405,Winter,2017,670,181-O,15:00-16:00
3613,887,Fall,2025,980,356-Q,12:00-13:00
3614,458,Fall,2015,992,495-D,14:00-15:00
3615,961,Spring,2024,102,173-Z,16:00-17:00
3616,724,Spring,2025,301,404-N,10:00-11:00
3617,547,Fall,2020,923,246-Z,17:00-18:00
3618,946,Winter,2017,427,337-U,13:00-14:00
3619,832,Winter,2015,222,405-E,8:00-9:00
3620,115,Winter,2023,943,402-C,15:00-16:00
3621,942,Winter,2017,245,464-E,12:00-13:00
3622,367,Summer,2023,705,278-U,10:00-11:00
3623,951,Spring,2017,957,196-F,14:00-15:00
3624,652,Winter,2025,871,342-C,15:00-16:00
3625,518,Fall,2025,857,239-D,8:00-9:00
3626,954,Spring,2025,300,110-H,17:00-18:00
3627,494,Fall,2023,747,357-P,11:00-12:00
3628,147,Winter,2025,846,197-F,8:00-9:00
3629,64,Winter,2021,897,244-Z,11:00-12:00
3630,774,Fall,2023,720,302-A,10:00-11:00
3631,161,Summer,2023,680,175-H,15:00-16:00
3632,495,Winter,2019,168,484-E,8:00-9:00
3633,928,Fall,2020,135,466-H,11:00-12:00
3634,245,Fall,2024,335,267-H,13:00-14:00
3635,988,Summer,2018,521,362-U,11:00-12:00
3636,396,Winter,2024,444,375-R,8:00-9:00
3637,924,Fall,2023,280,193-A,17:00-18:00
3638,744,Fall,2019,741,122-A,8:00-9:00
3639,910,Fall,2020,501,156-V,15:00-16:00
3640,569,Spring,2017,556,491-D,17:00-18:00
3641,599,Summer,2015,226,378-X,16:00-17:00
3642,896,Winter,2017,457,230-B,13:00-14:00
3643,504,Summer,2018,61,414-C,12:00-13:00
3644,237,Winter,2020,917,350-Q,15:00-16:00
3645,14,Winter,2025,221,484-Y,16:00-17:00
3646,6,Fall,2016,359,323-P,10:00-11:00
3647,911,Spring,2016,716,186-H,8:00-9:00
3648,445,Spring,2015,362,143-S,9:00-10:00
3649,994,Summer,2023,128,363-X,14:00-15:00
3650,446,Spring,2015,567,275-G,14:00-15:00
3651,444,Fall,2025,959,321-I,13:00-14:00
3652,430,Summer,2024,740,100-K,16:00-17:00
3653,483,Spring,2024,327,406-W,8:00-9:00
3654,111,Spring,2020,589,374-C,12:00-13:00
3655,180,Spring,2015,611,309-T,13:00-14:00
3656,191,Summer,2017,287,460-V,14:00-15:00
3657,706,Summer,2017,717,210-U,14:00-15:00
3658,3,Fall,2019,970,310-M,8:00-9:00
3659,110,Spring,2017,242,253-U,8:00-9:00
3660,987,Spring,2019,75,471-S,12:00-13:00
3661,907,Fall,2025,544,445-H,17:00-18:00
3662,189,Winter,2025,788,410-W,11:00-12:00
3663,272,Winter,2024,455,187-V,15:00-16:00
3664,69,Winter,2016,678,224-Q,11:00-12:00
3665,363,Winter,2017,196,130-W,14:00-15:00
3666,957,Summer,2017,104,258-C,8:00-9:00
3667,825,Fall,2024,224,336-N,17:00-18:00
3668,244,Summer,2017,219,426-S,8:00-9:00
3669,216,Summer,2018,684,231-J,12:00-13:00
3670,770,Fall,2021,804,211-L,8:00-9:00
3671,765,Fall,2025,170,120-O,9:00-10:00
3672,864,Spring,2018,650,481-L,13:00-14:00
3673,486,Winter,2019,373,166-V,17:00-18:00
3674,9,Summer,2021,420,114-M,12:00-13:00
3675,120,Spring,2023,931,350-I,14:00-15:00
3676,447,Fall,2024,803,321-U,13:00-14:00
3677,346,Spring,2015,977,404-P,8:00-9:00
3678,120,Summer,2015,776,476-P,10:00-11:00
3679,787,Spring,2023,52,125-M,17:00-18:00
3680,146,Summer,2023,195,259-G,13:00-14:00
3681,271,Winter,2024,459,121-K,9:00-10:00
3682,405,Spring,2018,132,293-P,11:00-12:00
3683,841,Spring,2022,983,216-K,10:00-11:00
3684,28,Summer,2020,682,176-L,9:00-10:00
3685,713,Winter,2023,420,173-N,10:00-11:00
3686,480,Spring,2023,771,217-Z,15:00-16:00
3687,773,Summer,2018,155,334-Z,11:00-12:00
