course_id,dept_id,name,credits,description
2659,76,Algorithms,5,This is the Algorithms course offered by department 76.
2660,2131,Calculus,5,This is the Calculus course offered by department 2131.
2661,3096,Cyber Security,3,This is the Cyber Security course offered by department 3096.
2662,3514,Digital Marketing,4,This is the Digital Marketing course offered by department 3514.
2663,1755,Introduction to Programming,1,This is the Introduction to Programming course offered by department 1755.
2664,2623,World History,3,This is the World History course offered by department 2623.
2665,2279,Data Structures,3,This is the Data Structures course offered by department 2279.
2666,1282,Financial Accounting,2,This is the Financial Accounting course offered by department 1282.
2667,4959,Introduction to Programming,2,This is the Introduction to Programming course offered by department 4959.
2668,4813,Macroeconomics,2,This is the Macroeconomics course offered by department 4813.
2669,1289,Data Structures,4,This is the Data Structures course offered by department 1289.
2670,3371,Financial Accounting,1,This is the Financial Accounting course offered by department 3371.
2671,1628,Data Structures,4,This is the Data Structures course offered by department 1628.
2672,3400,Artificial Intelligence,2,This is the Artificial Intelligence course offered by department 3400.
2673,1101,Database Systems,3,This is the Database Systems course offered by department 1101.
2674,4801,Linear Algebra,4,This is the Linear Algebra course offered by department 4801.
2675,112,Digital Marketing,5,This is the Digital Marketing course offered by department 112.
2676,4793,Organic Chemistry,4,This is the Organic Chemistry course offered by department 4793.
2677,2083,Artificial Intelligence,4,This is the Artificial Intelligence course offered by department 2083.
2678,2686,World History,5,This is the World History course offered by department 2686.
2679,32,Financial Accounting,5,This is the Financial Accounting course offered by department 32.
2680,3152,Database Systems,3,This is the Database Systems course offered by department 3152.
2681,2166,Financial Accounting,5,This is the Financial Accounting course offered by department 2166.
2682,2986,English Literature,3,This is the English Literature course offered by department 2986.
2683,3101,Data Structures,4,This is the Data Structures course offered by department 3101.
2684,3521,Computer Networks,5,This is the Computer Networks course offered by department 3521.
2685,2759,Database Systems,3,This is the Database Systems course offered by department 2759.
2686,297,Macroeconomics,5,This is the Macroeconomics course offered by department 297.
2687,3528,Microeconomics,5,This is the Microeconomics course offered by department 3528.
2688,738,Microeconomics,4,This is the Microeconomics course offered by department 738.
2689,2405,Artificial Intelligence,5,This is the Artificial Intelligence course offered by department 2405.
2690,79,World History,5,This is the World History course offered by department 79.
2691,911,Cyber Security,5,This is the Cyber Security course offered by department 911.
2692,281,Financial Accounting,2,This is the Financial Accounting course offered by department 281.
2693,460,Computer Networks,5,This is the Computer Networks course offered by department 460.
2694,2062,Data Structures,3,This is the Data Structures course offered by department 2062.
2695,435,Physical Chemistry,5,This is the Physical Chemistry course offered by department 435.
2696,3566,World History,1,This is the World History course offered by department 3566.
2697,393,World History,1,This is the World History course offered by department 393.
2698,4477,World History,1,This is the World History course offered by department 4477.
2699,4257,Algorithms,1,This is the Algorithms course offered by department 4257.
2700,2803,Linear Algebra,3,This is the Linear Algebra course offered by department 2803.
2701,4593,Computer Networks,2,This is the Computer Networks course offered by department 4593.
2702,4198,Algorithms,2,This is the Algorithms course offered by department 4198.
2703,1435,Macroeconomics,4,This is the Macroeconomics course offered by department 1435.
2704,4419,Linear Algebra,3,This is the Linear Algebra course offered by department 4419.
2705,4383,Introduction to Programming,4,This is the Introduction to Programming course offered by department 4383.
2706,1185,Introduction to Programming,5,This is the Introduction to Programming course offered by department 1185.
2707,941,Physical Chemistry,4,This is the Physical Chemistry course offered by department 941.
2708,3427,Calculus,5,This is the Calculus course offered by department 3427.
2709,2256,Linear Algebra,3,This is the Linear Algebra course offered by department 2256.
2710,1436,Physical Chemistry,1,This is the Physical Chemistry course offered by department 1436.
2711,3214,Operating Systems,4,This is the Operating Systems course offered by department 3214.
2712,1466,Microeconomics,3,This is the Microeconomics course offered by department 1466.
2713,1154,Computer Networks,4,This is the Computer Networks course offered by department 1154.
2714,1318,Organic Chemistry,1,This is the Organic Chemistry course offered by department 1318.
2715,1477,Algorithms,5,This is the Algorithms course offered by department 1477.
2716,4690,World History,3,This is the World History course offered by department 4690.
2717,4392,Database Systems,3,This is the Database Systems course offered by department 4392.
2718,905,Linear Algebra,4,This is the Linear Algebra course offered by department 905.
2719,4285,Data Structures,5,This is the Data Structures course offered by department 4285.
2720,70,Computer Networks,3,This is the Computer Networks course offered by department 70.
2721,4345,Digital Marketing,2,This is the Digital Marketing course offered by department 4345.
2722,2425,Algorithms,4,This is the Algorithms course offered by department 2425.
